activity_id,source_commercial_activity_id,store_name,category_name,category_group,quartiere_id,x_coord,y_coord,address
3451,EP,,Somministrazione,somministrazione,1,1396474.676,4990862.678,VIA DEI MILLE 10/A
3452,EP,,Somministrazione,somministrazione,22,1396436.869,4988609.399,CORSO MONCALIERI 190
3453,EP,,Somministrazione,somministrazione,1,1396257.08820886,4992027.68929129,VIA MILANO 7
3454,EP,,Somministrazione,somministrazione,1,1396299.007,4992117.855,VIA MILANO 11/B
3455,EP,,Somministrazione,somministrazione,22,1396357.904,4988458.602,CORSO MONCALIERI 204/C
3456,EP,,Somministrazione,somministrazione,22,1396370.414,4988439.399,CORSO MONCALIERI 205 bis/A
3457,EP,,DIA di somministrazione,somministrazione,22,1396358.208,4988416.13,CORSO MONCALIERI 207
3458,EP,,Somministrazione,somministrazione,22,1396322.16206491,4988390.33757234,CORSO MONCALIERI 212
3459,EP,,Somministrazione,somministrazione,22,1396295.065,4988338.844,CORSO MONCALIERI 216/C
3460,EP,,Somministrazione,somministrazione,7,1397450.105,4992198.69,VIA MODENA 47/F
3461,EP,,Somministrazione,somministrazione,7,1397499.182,4992120.895,VIA MODENA 55/A
3462,EP,,DIA di somministrazione,somministrazione,21,1400198.19,4992699.237,PIAZZA GUSTAVO MODENA 6/B
3463,EP,,Somministrazione,somministrazione,22,1398065.532,4991124.113,PARCO IGNAZIO MICHELOTTI 11/A
3464,EP,,DIA di somministrazione,somministrazione,22,1396752.639,4989555.909,CORSO MONCALIERI 88
3465,EP,,Somministrazione,somministrazione,1,1396073.30115492,4991621.46679698,VIA PIETRO MICCA 17/B
3466,EP,,Somministrazione,somministrazione,22,1396508.559,4988746.034,CORSO MONCALIERI 174
3467,EP,,DIA di somministrazione,somministrazione,22,1397282.442,4990380.861,CORSO MONCALIERI 17
3468,EP,,Somministrazione,somministrazione,22,1397255.045,4990342.873,CORSO MONCALIERI 19
3469,EP,,Somministrazione,somministrazione,22,1397165.033,4990262.441,CORSO MONCALIERI 22/A
3470,EP,,DIA di somministrazione,somministrazione,7,1397244.847,4992501.142,VIA MODENA 26
3471,EP,,DIA di somministrazione,somministrazione,6,1393615.349,4992629.47,VIA GIACOMO MEDICI 61
3472,EP,,Somministrazione,somministrazione,6,1393524.605,4992683.064,VIA GIACOMO MEDICI 71/A
3473,EP,,Somministrazione,somministrazione,14,1393330.868,4992727.322,VIA GIACOMO MEDICI 86
3474,EP,,Somministrazione,somministrazione,22,1397176.094,4990237.387,CORSO MONCALIERI 29
3475,EP,,DIA di somministrazione,somministrazione,22,1397029.465,4990005.105,CORSO MONCALIERI 52
3476,EP,,Somministrazione,somministrazione,1,1396367.722,4991680.736,VIA PIETRO MICCA 2/H
3477,EP,,Somministrazione,somministrazione,23,1393978.339,4985472.836,VIA MONASTIR 34
3478,EP,,Somministrazione,somministrazione,23,1391867.6183478,4985502.32214489,STRADA DI MIRAFIORI 8/D
3479,EP,,DIA di somministrazione,somministrazione,7,1397289.671,4992275.646,VIA MESSINA 14
3480,EP,,Somministrazione,somministrazione,22,1397529.951,4990712.744,CORSO MONCALIERI 1
3481,EP,,DIA di somministrazione,somministrazione,22,1397441.731,4990634.565,CORSO MONCALIERI 2
3482,EP,,Somministrazione,somministrazione,22,1397520.977,4990701.776,CORSO MONCALIERI 3/A
3483,EP,,DIA di somministrazione,somministrazione,1,1396157.136,4991696.876,VIA MERCANTI 16
3484,EP,,Somministrazione,somministrazione,6,1394005.633,4992957.346,PIAZZA MONCENISIO 7/D
3485,EP,,Somministrazione,somministrazione,22,1395783.408,4985766.333,CORSO MONCALIERI 506 int. 35
3486,EP,,Somministrazione,somministrazione,23,1394068.203,4985717.893,VIA MONASTIR 5/E
3487,EP,,Somministrazione,somministrazione,23,1394043.856,4985633.782,VIA MONASTIR 15/A
3488,EP,,DIA di somministrazione,somministrazione,23,1394082.51946939,4985599.2309383,VIA MONASTIR 17 int. 9
3489,EP,,Somministrazione,somministrazione,4,1393564.494,4990437.592,VIA FRANCESCO MILLIO 57/F
3490,EP,,Somministrazione,somministrazione,1,1395744.733,4991589.59,VIA LUIGI MERCANTINI 6/F
3491,EP,,DIA di somministrazione,somministrazione,7,1397187.865,4992228.204,VIA MESSINA 5/D
3492,EP,,Somministrazione,somministrazione,1,1396633.369,4990778.533,VIA DEI MILLE 20
3493,EP,,Somministrazione,somministrazione,1,1396842.719,4990682.363,VIA DEI MILLE 23/D
3494,EP,,Somministrazione,somministrazione,1,1396322.214,4992163.146,VIA MILANO 15/B
3495,EP,,Somministrazione,somministrazione,1,1396328.135,4992175.502,VIA MILANO 15/F
3496,EP,,Somministrazione,somministrazione,20,1397960.433,4994468.422,VIA SAVERIO MERCADANTE 98/A
3497,EP,,DIA di somministrazione,somministrazione,20,1397963.826,4994475.526,VIA SAVERIO MERCADANTE 98/C
3498,EP,,DIA di somministrazione,somministrazione,20,1398005.965,4994735.588,VIA SAVERIO MERCADANTE 133
3499,EP,,Somministrazione,somministrazione,1,1396240.361,4991836.912,VIA MERCANTI 1
3500,EP,,DIA di somministrazione,somministrazione,22,1395710.459,4986081.118,CORSO MONCALIERI 466 int. 16
3501,EP,,Somministrazione,somministrazione,22,1395863.063,4986148.339,CORSO MONCALIERI 466 bis/B
3502,EP,,Somministrazione,somministrazione,1,1396301.787,4992093.592,VIA MILANO 16/D
3503,EP,,Somministrazione,somministrazione,1,1396312.12,4992111.544,VIA MILANO 18/E
3504,EP,,Somministrazione,somministrazione,1,1396219.188,4991811.163,VIA MERCANTI 6/C
3505,EP,,Somministrazione,somministrazione,1,1396205.533,4991773.419,VIA MERCANTI 7/D
3506,EP,,Somministrazione,somministrazione,1,1396210.736,4991798.409,VIA MERCANTI 8/B
3507,EP,,Somministrazione,somministrazione,18,1397762.31,4994075.955,VIA SAVERIO MERCADANTE 50/C
3508,EP,,Somministrazione,somministrazione,18,1397773.081,4994121.907,VIA SAVERIO MERCADANTE 56/C
3509,EP,,Somministrazione,somministrazione,22,1395923.615,4985976.129,CORSO MONCALIERI 492
3510,EP,,Somministrazione,somministrazione,22,1395955.653,4985872.625,CORSO MONCALIERI 502/D
3511,EP,,DIA di somministrazione,somministrazione,22,1395684.698,4987031.555,CORSO MONCALIERI 346 int. 14
3512,EP,,Somministrazione,somministrazione,11,1393181.64,4989320.399,VIA MOMBASIGLIO 51/A
3513,EP,,Somministrazione,somministrazione,1,1396263.55337466,4992040.9222864,VIA MILANO 7/M
3514,EP,,Somministrazione,somministrazione,1,1396271.387,4992057.349,VIA MILANO 7/T
3515,EP,,Somministrazione,somministrazione,1,1396276.933,4992043.106,VIA MILANO 10/L
3516,EP,,DIA di somministrazione,somministrazione,21,1399689.621,4991587.866,VIALE SUOR GIOVANNA FRANCESCA MICHELOTTI 106/A
3517,EP,,DIA di somministrazione,somministrazione,18,1397838.856,4994184.365,VIA SAVERIO MERCADANTE 68 int. 8
3518,EP,,Somministrazione,somministrazione,18,1397882.412,4994352.185,VIA SAVERIO MERCADANTE 86/E
3519,EP,,Somministrazione,somministrazione,22,1395905.616,4986087.778,CORSO MONCALIERI 407/A
3520,EP,,Somministrazione,somministrazione,22,1395744.413,4986474.034,CORSO MONCALIERI 422/A
3521,EP,,DIA di somministrazione,somministrazione,6,1395298.094,4992629.17,VIA VINCENZO MARIA MIGLIETTI 3
3522,EP,,Somministrazione,somministrazione,22,1395964.888,4987386.269,CORSO MONCALIERI 306/A
3523,EP,,Somministrazione,somministrazione,9,1395041.829,4987058.656,VIA MILLEFONTI 9/B
3524,EP,,Somministrazione,somministrazione,22,1395902.191,4987204.079,CORSO MONCALIERI 322
3525,EP,,Somministrazione,somministrazione,22,1396152.27368184,4987884.72993349,CORSO MONCALIERI 261/B
3526,EP,,Somministrazione,somministrazione,13,1391515.832,4992153.827,VIA MOLLIERES 1
3527,EP,,Somministrazione,somministrazione,22,1396065.946,4987624.435,CORSO MONCALIERI 277/C
3528,EP,,Somministrazione,somministrazione,11,1393461.02,4989122.453,VIA MOMBARCARO 2/C
3529,EP,,Somministrazione,somministrazione,16,1395197.597,4995169.977,VIALE MADONNA DI CAMPAGNA 7/A
3530,EP,,Somministrazione,somministrazione,3,1395112.155,4989644.382,VIA FERDINANDO MAGELLANO 2/A
3531,EP,,Somministrazione,somministrazione,1,1396383.174,4991019.57,PIAZZETTA MADONNA DEGLI ANGELI 2
3532,EP,,DIA di somministrazione,somministrazione,1,1394998.759,4991576.816,CORSO GIACOMO MATTEOTTI 48
3533,EP,,Somministrazione,somministrazione,22,1397801.525,4990693.251,VIA MARTIRI DELLA LIBERTA' 4 bis
3534,EP,,Somministrazione,somministrazione,22,1398012.56,4990902.735,VIA MARTIRI DELLA LIBERTA' 25
3535,EP,,Somministrazione,somministrazione,2,1395903.688,4990181.155,CORSO GUGLIELMO MARCONI 3
3536,EP,,Somministrazione,somministrazione,7,1397450.008,4992357.641,VIA MANTOVA 7
3537,EP,,Somministrazione,somministrazione,7,1397559.301,4992184.896,VIA MANTOVA 27/B
3538,EP,,Somministrazione,somministrazione,10,1393994.751,4987738.22,VIA MADONNA DELLE ROSE 34/A
3539,EP,,Somministrazione,somministrazione,10,1394063.81,4987726.092,VIA MADONNA DELLE ROSE 39
3540,EP,,Somministrazione,somministrazione,1,1394993.524,4991528.103,CORSO GIACOMO MATTEOTTI 59/A
3541,EP,,Somministrazione,somministrazione,1,1395997.53,4991026.59,CORSO GIACOMO MATTEOTTI 1/G
3542,EP,,DIA di somministrazione,somministrazione,7,1397589.247,4992114.874,VIA MANTOVA 38
3543,EP,,Somministrazione,somministrazione,1,1395501.439,4992177.432,VIA ALESSANDRO MANZONI 0/F
3544,EP,,Somministrazione,somministrazione,20,1398782.772,4993833.12,VIA MADDALENE 41/G
3545,EP,,Somministrazione,somministrazione,20,1398778.368,4993825.457,VIA MADDALENE 42/F
3546,EP,,DIA di somministrazione,somministrazione,20,1398793.252,4993824.146,VIA MADDALENE 42 bis/A
3547,EP,,Somministrazione,somministrazione,1,1395964.2,4991044.071,CORSO GIACOMO MATTEOTTI 3
3548,EP,,Somministrazione,somministrazione,1,1395935.279,4991059.247,CORSO GIACOMO MATTEOTTI 3 bis
3549,EP,,DIA di somministrazione,somministrazione,1,1395919.304,4991095.262,CORSO GIACOMO MATTEOTTI 6
3550,EP,,Somministrazione,somministrazione,1,1395862.591,4991124.866,CORSO GIACOMO MATTEOTTI 8/A
3551,EP,,Somministrazione,somministrazione,3,1395144.44,4989864.936,VIA ANDREA MASSENA 82/D
3552,EP,,DIA di somministrazione,somministrazione,8,1397323.271,4991589.055,VIA LORENZO MARTINI 6/B
3553,EP,,DIA di somministrazione,somministrazione,4,1393555.743,4990897.241,VIA MARTINIANA 6/A
3554,EP,,DIA di somministrazione,somministrazione,8,1398071.62,4991809.205,VIA DANIELE MANIN 17
3555,EP,,DIA di somministrazione,somministrazione,8,1398172.085,4991857.463,VIA DANIELE MANIN 22/A
3556,EP,,Somministrazione,somministrazione,2,1396403.04,4990315.68,PIAZZA MADAMA CRISTINA 5
3557,EP,,DIA di somministrazione,somministrazione,7,1395602.001,4992785.032,VIA MASSERANO 4
3558,EP,,Somministrazione,somministrazione,13,1392064.388,4991905.19,VIA LUIGI FERDINANDO MARSIGLI 5/F
3559,EP,,Somministrazione,somministrazione,15,1394295.436,4995541.318,PIAZZA GIUSEPPE MANNO 26/B
3560,EP,,Somministrazione,somministrazione,2,1395649.481,4988905.401,VIA MADAMA CRISTINA 137
3561,EP,,Somministrazione,somministrazione,2,1395516.306,4988648.691,VIA MADAMA CRISTINA 163/A
3562,EP,,DIA di somministrazione,somministrazione,3,1395503.491,4990548.364,VIA ANDREA MASSENA 36
3563,EP,,Somministrazione,somministrazione,3,1395435.076,4990391.489,VIA ANDREA MASSENA 41/D
3564,EP,,Somministrazione,somministrazione,6,1394357.663,4993149.072,VIA MARTINETTO 4/B
3565,EP,,DIA di somministrazione,somministrazione,20,1398791.416,4993648.889,CORSO TERENZIO MAMIANI 1
3566,EP,,DIA di somministrazione,somministrazione,20,1398783.718,4993606.814,CORSO TERENZIO MAMIANI 5
3567,EP,,Somministrazione,somministrazione,2,1395882.251,4989354.797,VIA MADAMA CRISTINA 95
3568,EP,,DIA di somministrazione,somministrazione,2,1395676.658,4988996.578,VIA MADAMA CRISTINA 106
3569,EP,,Somministrazione,somministrazione,2,1395663.157,4988970.878,VIA MADAMA CRISTINA 110
3570,EP,,Somministrazione,somministrazione,2,1395797.828,4989191.916,VIA MADAMA CRISTINA 113/F
3571,EP,,Somministrazione,somministrazione,3,1395667.897,4990834.85,VIA ANDREA MASSENA 5
3572,EP,,Somministrazione,somministrazione,9,1394535.435,4985892.799,CORSO PIERO MARONCELLI 39
3573,EP,,Somministrazione,somministrazione,9,1394499.766,4985903.272,CORSO PIERO MARONCELLI 45
3574,EP,,Somministrazione,somministrazione,4,1393723.34,4989874.045,PIAZZA MARMOLADA 14/C
3575,EP,,DIA di somministrazione,somministrazione,4,1393544.104,4990402.219,VIA MALTA 33/A
3576,EP,,Somministrazione,somministrazione,4,1393472.798,4990217.514,VIA MALTA 34/C
3577,EP,,Somministrazione,somministrazione,2,1395754.329,4989092.486,VIA MADAMA CRISTINA 123/C
3578,EP,,DIA di somministrazione,somministrazione,2,1395748.38113894,4989071.92659819,VIA MADAMA CRISTINA 125
3579,EP,,Somministrazione,somministrazione,2,1395686.752,4988976.668,VIA MADAMA CRISTINA 129/F
3580,EP,,Somministrazione,somministrazione,3,1395627.439,4990782.68,VIA ANDREA MASSENA 14/A
3581,EP,,Somministrazione,somministrazione,3,1395561.03,4990657.286,VIA ANDREA MASSENA 24/H
3582,EP,,Somministrazione,somministrazione,2,1396005.348,4988877.881,VIA CARLO MAROCHETTI 7
3583,EP,,Somministrazione,somministrazione,6,1394506.263,4993221.182,VIA MEDAIL 42
3584,EP,,Somministrazione,somministrazione,13,1391441.066,4992151.683,PIAZZA MASSAUA 1
3585,EP,,Somministrazione,somministrazione,9,1394804.383,4985871.956,CORSO PIERO MARONCELLI 10
3586,EP,,Somministrazione,somministrazione,1,1396955.979,4991100.331,VIA MARIA VITTORIA 35/A
3587,EP,,Somministrazione,somministrazione,1,1397001.089,4991064.001,VIA MARIA VITTORIA 36/E
3588,EP,,Somministrazione,somministrazione,1,1397011.847,4991071.037,VIA MARIA VITTORIA 37/F
3589,EP,,DIA di somministrazione,somministrazione,13,1391405.551,4992112.214,PIAZZA MASSAUA 9
3590,EP,,DIA di somministrazione,somministrazione,13,1391300.374,4992135.036,PIAZZA MASSAUA 21
3591,EP,,Somministrazione,somministrazione,13,1391300.374,4992135.036,PIAZZA MASSAUA 21
3592,EP,,DIA di somministrazione,somministrazione,2,1396356.804,4988809.072,VIALE MARINAI D'ITALIA 1
3593,EP,,DIA di somministrazione,somministrazione,1,1396568.889,4991290.259,VIA MARIA VITTORIA 12
3594,EP,,Somministrazione,somministrazione,1,1396588.081,4991292.37,VIA MARIA VITTORIA 13/C
3595,EP,,Somministrazione,somministrazione,1,1396800.375,4990594.984,VIA GIUSEPPE MAZZINI 46/G
3596,EP,,Somministrazione,somministrazione,1,1396848.614,4990569.532,VIA GIUSEPPE MAZZINI 50
3597,EP,,DIA di somministrazione,somministrazione,1,1397016.847,4990501.075,VIA GIUSEPPE MAZZINI 53
3598,EP,,Somministrazione,somministrazione,1,1396897.644,4990543.663,VIA GIUSEPPE MAZZINI 54/D
3599,EP,,Somministrazione,somministrazione,1,1396904.343,4990540.129,VIA GIUSEPPE MAZZINI 54/G
3600,EP,,Somministrazione,somministrazione,1,1396925.587,4990528.92,VIA GIUSEPPE MAZZINI 56/A
3601,EP,,Somministrazione,somministrazione,1,1396973.74,4990503.514,VIA GIUSEPPE MAZZINI 58/E
3602,EP,,Somministrazione,somministrazione,1,1396643.694,4991263.193,VIA MARIA VITTORIA 21/A
3603,EP,,Somministrazione,somministrazione,1,1396653.292,4991258.215,VIA MARIA VITTORIA 21
3604,EP,,Somministrazione,somministrazione,1,1396740.612,4991199.958,VIA MARIA VITTORIA 26
3605,EP,,Somministrazione,somministrazione,18,1397180.261,4993709.091,VIA MALONE 24
3606,EP,,Somministrazione,somministrazione,1,1396610.878,4990695.167,VIA GIUSEPPE MAZZINI 32/A
3607,EP,,Somministrazione,somministrazione,1,1396789.742,4990613.194,VIA GIUSEPPE MAZZINI 33
3608,EP,,Somministrazione,somministrazione,1,1396835.677,4990588.999,VIA GIUSEPPE MAZZINI 37/B
3609,EP,,Somministrazione,somministrazione,1,1396749.306,4991208.08,VIA MARIA VITTORIA 29/B
3610,EP,,Somministrazione,somministrazione,1,1396941.458,4991095.274,VIA MARIA VITTORIA 30/B
3611,EP,,Somministrazione,somministrazione,1,1396896.39635417,4991131.353125,VIA MARIA VITTORIA 31/H
3612,EP,,Somministrazione,somministrazione,1,1396952.897,4991089.274,VIA MARIA VITTORIA 32/D
3613,EP,,Somministrazione,somministrazione,7,1395597.672,4992879.753,VIA MARIA AUSILIATRICE 50/B
3614,EP,,Somministrazione,somministrazione,1,1396407.665,4990797.926,VIA GIUSEPPE MAZZINI 12/A
3615,EP,,Somministrazione,somministrazione,18,1397256.809,4994721.48,VIA RENATO MARTORELLI 81/B
3616,EP,,Somministrazione,somministrazione,19,1397282.4,4994809.2,VIA RENATO MARTORELLI 86/F
3617,EP,,DIA di somministrazione,somministrazione,7,1395760.745,4992734.924,PIAZZA MARIA AUSILIATRICE 27
3618,EP,,Somministrazione,somministrazione,1,1396413.822,4991370.891,VIA MARIA VITTORIA 2/E
3619,EP,,DIA di somministrazione,somministrazione,1,1396488.456,4991355.449,VIA MARIA VITTORIA 5
3620,EP,,DIA di somministrazione,somministrazione,1,1396577.266,4991298.092,VIA MARIA VITTORIA 11/L
3621,EP,,Somministrazione,somministrazione,1,1396577.266,4991298.092,VIA MARIA VITTORIA 11/L
3622,EP,,Somministrazione,somministrazione,20,1399932.41770833,4995434.33125,STRADA DELLA MAGRA 5
3623,EP,,Somministrazione,somministrazione,1,1396480.434,4990763.775,VIA GIUSEPPE MAZZINI 20/F
3624,EP,,Somministrazione,somministrazione,1,1396526.776,4990739.307,VIA GIUSEPPE MAZZINI 22
3625,EP,,DIA di somministrazione,somministrazione,1,1396073.78,4992300.413,VIA MARIA ADELAIDE 2
3626,EP,,Somministrazione,somministrazione,3,1394918.662,4991250.383,VIA MAGENTA 49/B
3627,EP,,DIA di somministrazione,somministrazione,3,1394911.09,4991254.436,VIA MAGENTA 49
3628,EP,,Somministrazione,somministrazione,1,1396243.437,4990888.974,VIA GIUSEPPE MAZZINI 2/L
3629,EP,,Somministrazione,somministrazione,1,1396262.294,4990870.662,VIA GIUSEPPE MAZZINI 4 scala A
3630,EP,,Somministrazione,somministrazione,1,1396250.813,4990897.662,VIA GIUSEPPE MAZZINI 5/A
3631,EP,,Somministrazione,somministrazione,18,1397255.756,4994387.131,VIA RENATO MARTORELLI 38/A
3632,EP,,Somministrazione,somministrazione,18,1397240.273,4994458.8100000005,VIA RENATO MARTORELLI 43/B
3633,EP,,DIA di somministrazione,somministrazione,18,1397261.998,4994494.237,VIA RENATO MARTORELLI 52
3634,EP,,Somministrazione,somministrazione,18,1397266.584,4994558.796,VIA RENATO MARTORELLI 60/B
3635,EP,,DIA di somministrazione,somministrazione,7,1395817.89424617,4992782.15423371,VIA MARIA AUSILIATRICE 32
3636,EP,,Somministrazione,somministrazione,7,1395694.608,4992823.527,VIA MARIA AUSILIATRICE 43/B
3637,EP,,Somministrazione ai soci,somministrazione,2,1395880.295,4990123.563,CORSO GUGLIELMO MARCONI 4
3638,EP,,Somministrazione,somministrazione,15,1393778.625,4994619.203,VIA MAGNANO 3
3639,EP,,Somministrazione,somministrazione,3,1395000.574,4989736.124,VIA FERDINANDO MAGELLANO 12/E
3640,EP,,Somministrazione,somministrazione,3,1395819.819,4990788.164,VIA MAGENTA 2
3641,EP,,Somministrazione,somministrazione,18,1397239.183,4994127.618,VIA RENATO MARTORELLI 2
3642,EP,,Somministrazione,somministrazione,18,1397221.55,4994164.78,VIA RENATO MARTORELLI 5/B
3643,EP,,Somministrazione,somministrazione,2,1396259.168,4990012.613,CORSO GUGLIELMO MARCONI 23 scala A
3644,EP,,Somministrazione,somministrazione,2,1396253.323,4990005.967,CORSO GUGLIELMO MARCONI 23
3645,EP,,Somministrazione,somministrazione,2,1396181.948,4989992.586,CORSO GUGLIELMO MARCONI 26
3646,EP,,Somministrazione,somministrazione,2,1396286.601,4989990.461,CORSO GUGLIELMO MARCONI 27
3647,EP,,Somministrazione,somministrazione,2,1396382.548,4989974.089,CORSO GUGLIELMO MARCONI 33 scala B
3648,EP,,DIA di somministrazione,somministrazione,3,1395658.534,4990873.282,VIA MAGENTA 12
3649,EP,,Somministrazione,somministrazione,3,1395521.383,4990932.126,VIA MAGENTA 19
3650,EP,,Somministrazione,somministrazione,16,1395241.508,4994742.115,PIAZZA LUIGI MATTIROLO 8/D
3651,EP,,Somministrazione,somministrazione,16,1395205.844,4994744.749,PIAZZA LUIGI MATTIROLO 12
3652,EP,,Somministrazione,somministrazione,16,1395170.373,4994718.619,PIAZZA LUIGI MATTIROLO 15/B
3653,EP,,DIA di somministrazione,somministrazione,1,1395553.767,4991286.924,CORSO GIACOMO MATTEOTTI 18
3654,EP,,Somministrazione,somministrazione,18,1397228.935,4994281.454,VIA RENATO MARTORELLI 19/A
3655,EP,,Somministrazione,somministrazione,18,1397229.207,4994353.908,VIA RENATO MARTORELLI 29/B
3656,EP,,DIA di somministrazione,somministrazione,18,1397229.207,4994353.908,VIA RENATO MARTORELLI 29/B
3657,EP,,Somministrazione,somministrazione,2,1395898.922,4990191.094,CORSO GUGLIELMO MARCONI 1/E
3658,EP,,Somministrazione,somministrazione,4,1393482.01,4990526.431,VIA LURISIA 5
3659,EP,,DIA di somministrazione,somministrazione,5,1393486.895,4991362.086,VIA EMANUELE LUSERNA DI RORA' 16
3660,EP,,Somministrazione,somministrazione,15,1393962.226,4995092.656,VIA BERNARDINO LUINI 177
